"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
1169902,11699,"FLO","Florence Regional","Florence, SC","United States","South Carolina","45",31699,"Florence, SC",34.18527778,-79.72388889,1,
1170001,11700,"FLR","Firenze/Peretola","Florence, Italy","Italy","","",31700,"Florence, Italy",43.81027778,11.19777778,0,
1170002,11700,"FLR","Firenze","Florence, Italy","Italy","","",31700,"Florence, Italy",43.81000000,11.20222222,1,
1170101,11701,"FLS","Flinders Island Airport","Flinders Island, Australia","Australia","","",31701,"Flinders Island, Australia",-40.09500000,147.99666667,0,
1170102,11701,"FLS","Flinders Island Airport","Flinders Island, Australia","Australia","","",31701,"Flinders Island, Australia",-40.09138889,147.99277778,1,
1170201,11702,"FLT","Flat Airport","Flat, AK","United States","Alaska","02",31702,"Flat, AK",62.45416667,-157.98666667,0,
1170202,11702,"FLT","Flat Airport","Flat, AK","United States","Alaska","02",31702,"Flat, AK",62.45277778,-157.98916667,1,
1170301,11703,"FLU","Flushing","New York, NY","United States","New York","36",31703,"New York City, NY (Metropolitan Area)",40.77916667,-73.83277778,1,
1170401,11704,"FLV","Sherman AAF","Leavenworth, KS","United States","Kansas","20",31704,"Leavenworth, KS",39.36972222,-94.91250000,0,
1170402,11704,"FLV","Sherman AAF","Leavenworth, KS","United States","Kansas","20",31704,"Leavenworth, KS",39.36833333,-94.91472222,1,
1170501,11705,"FLW","Flores","Santa Cruz das Flores, Portugal","Portugal","","",31705,"Santa Cruz das Flores, Portugal",39.45527778,-31.13138889,0,
1170502,11705,"FLW","Flores","Santa Cruz das Flores, Portugal","Portugal","","",31705,"Santa Cruz das Flores, Portugal",39.45527778,-31.13166667,0,
1170503,11705,"FLW","Flores","Santa Cruz das Flores, Portugal","Portugal","","",31705,"Santa Cruz das Flores, Portugal",39.45555556,-31.13138889,1,
1170601,11706,"FLX","Fallon Municipal","Fallon, NV","United States","Nevada","32",31706,"Fallon, NV",39.50055556,-118.74777778,0,
1170602,11706,"FLX","Fallon Municipal","Fallon, NV","United States","Nevada","32",31706,"Fallon, NV",39.49916667,-118.74888889,1,
1170701,11707,"FMA","Formosa Airport","Formosa, Argentina","Argentina","","",31707,"Formosa, Argentina",-26.21277778,-58.23500000,0,
1170702,11707,"FMA","Formosa Airport","Formosa, Argentina","Argentina","","",31707,"Formosa, Argentina",-26.21277778,-58.22805556,1,
1170801,11708,"FMC","Five Mile Camp Airport","Five Mile Camp, AK","United States","Alaska","02",31708,"Five Mile Camp, AK",65.92750000,-149.83750000,0,
1170802,11708,"FMC","Five Mile Camp Airport","Five Mile Camp, AK","United States","Alaska","02",31708,"Five Mile Camp, AK",65.92694444,-149.84000000,1,
1170901,11709,"FMH","Otis AFB","Falmouth, MA","United States","Massachusetts","25",31709,"Falmouth, MA",41.65777778,-70.52222222,0,
1170902,11709,"FMH","Cape Cod CGAS","Falmouth, MA","United States","Massachusetts","25",31709,"Falmouth, MA",41.65916667,-70.52277778,1,
1171001,11710,"FMI","Kalemie Airport","Kalemie, Congo (Kinshasa)","Congo (Kinshasa)","","",31710,"Kalemie, Congo (Kinshasa)",-5.87833333,29.24527778,0,
1171002,11710,"FMI","Kalemie Airport","Kalemie, Congo (Kinshasa)","Congo (Kinshasa)","","",31710,"Kalemie, Congo (Kinshasa)",-5.87555556,29.24944444,1,
1171101,11711,"FMN","Four Corners Regional","Farmington, NM","United States","New Mexico","35",31711,"Farmington, NM",36.74111111,-108.22916667,0,
1171102,11711,"FMN","Four Corners Regional","Farmington, NM","United States","New Mexico","35",31711,"Farmington, NM",36.74138889,-108.23000000,1,
1171201,11712,"MSR","Munster/Osnabruck International","Greven, West Germany","West Germany","","",31712,"Greven, West Germany",52.13611111,7.68555556,0,
1171202,11712,"FMO","Munster/Osnabruck International","Greven, West Germany","West Germany","","",31712,"Greven, West Germany",52.13472222,7.68472222,0,
1171203,11712,"FMO","Munster/Osnabruck International","Greven, Germany","Germany","","",31712,"Greven, Germany",52.13472222,7.68472222,0,
1171204,11712,"FMO","Munster/Osnabruck","Greven, Germany","Germany","","",31712,"Greven, Germany",52.13472222,7.68500000,1,
1171301,11713,"FMS","Fort Madison Municipal","Fort Madison, IA","United States","Iowa","19",31713,"Fort Madison, IA",40.65888889,-91.32750000,0,
1171302,11713,"FMS","Fort Madison Municipal","Fort Madison, IA","United States","Iowa","19",31713,"Fort Madison, IA",40.65916667,-91.32777778,1,
1171401,11714,"FMY","Page Field","Fort Myers, FL","United States","Florida","12",31714,"Fort Myers, FL",26.58694444,-81.86222222,0,
1171402,11714,"FMY","Page Field","Fort Myers, FL","United States","Florida","12",31714,"Fort Myers, FL",26.58666667,-81.86333333,1,
1171501,11715,"FNA","Freetown Lungi","Freetown, Sierra Leone","Sierra Leone","","",31715,"Freetown, Sierra Leone",8.61750000,-13.19694444,0,
1171502,11715,"FNA","Freetown Lungi","Freetown, Sierra Leone","Sierra Leone","","",31715,"Freetown, Sierra Leone",8.61666667,-13.19555556,0,
1171503,11715,"FNA","Freetown Lungi","Freetown, Sierra Leone","Sierra Leone","","",31715,"Freetown, Sierra Leone",8.61638889,-13.19555556,1,
1171601,11716,"FNC","Funchal Airport","Funchal, Portugal","Portugal","","",31716,"Funchal, Portugal",32.69055556,-16.77500000,0,
1171602,11716,"FNC","Funchal Airport","Funchal, Portugal","Portugal","","",31716,"Funchal, Portugal",32.69055556,-16.77500000,0,
1171603,11716,"FNC","Madeira","Funchal, Portugal","Portugal","","",31716,"Funchal, Portugal",32.69777778,-16.77444444,1,
1171701,11717,"FNI","Garons","Nimes, France","France","","",31717,"Nimes, France",43.75861111,4.41666667,0,
1171702,11717,"FNI","Garons","Nimes, France","France","","",31717,"Nimes, France",43.75750000,4.41638889,0,
1171703,11717,"FNI","Nimes Garons","Nimes, France","France","","",31717,"Nimes, France",43.75750000,4.41638889,1,
1171801,11718,"FNJ","Pyongyang International","Pyongyang, North Korea","North Korea","","",31718,"Pyongyang, North Korea",39.22361111,125.67000000,0,
1171802,11718,"FNJ","Pyongyang International","Pyongyang, North Korea","North Korea","","",31718,"Pyongyang, North Korea",39.22527778,125.67305556,1,
1171901,11719,"FNL","Fort Collins-Loveland Municipal","Fort Collins/Loveland, CO","United States","Colorado","08",31719,"Fort Collins/Loveland, CO",40.44888889,-105.01027778,0,
1171902,11719,"FNL","Fort Collins-Loveland Municipal","Fort Collins/Loveland, CO","United States","Colorado","08",31719,"Fort Collins/Loveland, CO",40.45194444,-105.01138889,1,
1172001,11720,"FNR","Funter Bay","Funter Bay Alaska, AK","United States","Alaska","02",31720,"Funter Bay Alaska, AK",58.25000000,-134.90000000,1,
1172101,11721,"FNT","Bishop International","Flint, MI","United States","Michigan","26",31721,"Flint, MI",42.96666667,-83.74166667,0,
1172102,11721,"FNT","Bishop International","Flint, MI","United States","Michigan","26",31721,"Flint, MI",42.96555556,-83.74361111,0,
1172103,11721,"FNT","Bishop International","Flint, MI","United States","Michigan","26",31721,"Flint, MI",42.96555556,-83.74472222,1,
1172301,11723,"FOB","Fort Bragg Airport","Fort Bragg, CA","United States","California","06",31723,"Fort Bragg, CA",39.47444444,-123.79444444,0,
1172302,11723,"FOB","Fort Bragg Airport","Fort Bragg, CA","United States","California","06",31723,"Fort Bragg, CA",39.47444444,-123.79555556,1,
1172401,11724,"FOC","Changle","Fuzhou, China","China","","",31724,"Fuzhou, China",25.93472222,119.66361111,1,
1172501,11725,"FOD","Fort Dodge Regional","Fort Dodge, IA","United States","Iowa","19",31725,"Fort Dodge, IA",42.55250000,-94.18972222,0,
1172502,11725,"FOD","Fort Dodge Regional","Fort Dodge, IA","United States","Iowa","19",31725,"Fort Dodge, IA",42.55111111,-94.19194444,1,
1172601,11726,"FOE","Forbes AFB","Topeka, KS","United States","Kansas","20",31726,"Topeka, KS",38.95250000,-95.66250000,0,
1172602,11726,"FOE","Forbes Field","Topeka, KS","United States","Kansas","20",31726,"Topeka, KS",38.95083333,-95.66361111,0,
1172603,11726,"FOE","Topeka Regional","Topeka, KS","United States","Kansas","20",31726,"Topeka, KS",38.95083333,-95.66361111,1,
1172701,11727,"FOG","Foggia Airport","Foggia, Italy","Italy","","",31727,"Foggia, Italy",41.42666667,15.53944444,1,
1172801,11728,"FOK","Suffolk County","Westhampton, NY","United States","New York","36",31728,"Westhampton, NY",40.84361111,-72.63222222,0,
1172802,11728,"FOK","Francis S. Gabreski","Westhampton, NY","United States","New York","36",31728,"Westhampton, NY",40.84361111,-72.63222222,0,
1172803,11728,"FOK","Francis S. Gabreski","Westhampton, NY","United States","New York","36",31728,"Westhampton, NY",40.84361111,-72.63166667,1,
1173001,11730,"FOR","Pinto Martins International","Fortaleza, Brazil","Brazil","","",31730,"Fortaleza, Brazil",-3.77666667,-38.53444444,0,
1173002,11730,"FOR","Pinto Martins International","Fortaleza, Brazil","Brazil","","",31730,"Fortaleza, Brazil",-3.77638889,-38.53250000,1,
1173101,11731,"FPO","Bah Freeport International","Freeport, The Bahamas","The Bahamas","","",31731,"Freeport, The Bahamas",26.55527778,-78.70000000,0,
1173102,11731,"FPO","Freeport Airport","Freeport, The Bahamas","The Bahamas","","",31731,"Freeport, The Bahamas",26.55666667,-78.69944444,0,
1173103,11731,"FPO","Grand Bahama International","Freeport, The Bahamas","The Bahamas","","",31731,"Freeport, The Bahamas",26.55861111,-78.69555556,1,
1173201,11732,"FPR","St. Lucie County International","Fort Pierce, FL","United States","Florida","12",31732,"Fort Pierce, FL",27.49305556,-80.36777778,0,
1173202,11732,"FPR","St. Lucie County International","Fort Pierce, FL","United States","Florida","12",31732,"Fort Pierce, FL",27.49750000,-80.37277778,0,
1173203,11732,"FPR","Treasure Coast International","Fort Pierce, FL","United States","Florida","12",31732,"Fort Pierce, FL",27.49750000,-80.37277778,1,
1173301,11733,"FPY","Perry-Foley","Perry, FL","United States","Florida","12",31733,"Perry, FL",30.06916667,-83.57861111,0,
1173302,11733,"FPY","Perry-Foley","Perry, FL","United States","Florida","12",31733,"Perry, FL",30.06916667,-83.58055556,1,
1173401,11734,"FQA","Patching Lake Airport","Patching Lake, AK","United States","Alaska","02",31734,"Patching Lake, AK",55.60611111,-131.48333333,1,
1173501,11735,"FQB","San Nicolas Island NOLF","Ventura, CA","United States","California","06",31735,"Ventura, CA",33.23972222,-119.45805556,0,
1173502,11735,"FQB","San Nicolas Island NOLF","Ventura, CA","United States","California","06",31735,"Ventura, CA",33.23972222,-119.45833333,1,
1173601,11736,"FQC","Lilly Lake","Kodiak, AK","United States","Alaska","02",30070,"Kodiak, AK",57.80555556,-152.38055556,1,
1173701,11737,"FQD","Trident Volcano","Katmai National Park, AK","United States","Alaska","02",36441,"Katmai National Park, AK",58.23500000,-155.10361111,1,
1173801,11738,"FQE","Annex Creek Airport","Annex Creek, AK","United States","Alaska","02",31738,"Annex Creek, AK",58.31333333,-134.10416667,1,
1173901,11739,"FQF","Davidson Creek Airport","Davidson Creek, AK","United States","Alaska","02",31739,"Davidson Creek, AK",58.35277778,-133.99138889,1,
1174001,11740,"FQG","Snettisham Airport","Snettisham, AK","United States","Alaska","02",31740,"Snettisham, AK",58.13416667,-133.72944444,0,
1174002,11740,"FQG","Snettisham Airport","Snettisham, AK","United States","Alaska","02",31740,"Snettisham, AK",58.13472222,-133.72777778,0,
1174003,11740,"FQG","Snettisham Airport","Snettisham, AK","United States","Alaska","02",31740,"Snettisham, AK",58.13444444,-133.72944444,1,
1174101,11741,"FQH","Fire Island Airport","Fire Island, AK","United States","Alaska","02",31741,"Fire Island, AK",61.17111111,-150.16055556,0,
1174102,11741,"FQH","Fire Island Airport","Fire Island, AK","United States","Alaska","02",31741,"Fire Island, AK",61.16833333,-150.16055556,1,
1174201,11742,"FQI","Georgetown Scott County - Marshall Field","Scott, KY","United States","Kentucky","21",31742,"Scott, KY",38.23444444,-84.43472222,1,
1174301,11743,"FQJ","Greens Creek Airport","Greens Creek, AK","United States","Alaska","02",31743,"Greens Creek, AK",58.09861111,-134.76000000,1,
1174401,11744,"FQK","Gull Cove Airport","Gull Cove, AK","United States","Alaska","02",31744,"Gull Cove, AK",58.21472222,-136.15638889,1,
1174501,11745,"FQL","Flora Municipal","Flora, IL","United States","Illinois","17",31745,"Flora, IL",38.66500000,-88.45305556,1,
1174701,11747,"FQN","Karta Lake Airport","Karta Lake, AK","United States","Alaska","02",31747,"Karta Lake, AK",55.56222222,-132.63055556,1,
1174801,11748,"FQO","Manzanita Lake Airport","Manzanita Lake, AK","United States","Alaska","02",31748,"Manzanita Lake, AK",55.56666667,-131.05638889,1,
1174901,11749,"FQP","Shrimp Bay Airport","Shrimp Bay, AK","United States","Alaska","02",31749,"Shrimp Bay, AK",55.83444444,-131.48472222,1,
1175001,11750,"FQQ","Dry Bay Airport","Dry Bay, AK","United States","Alaska","02",31750,"Dry Bay, AK",59.14666667,-138.56361111,1,
1175101,11751,"FQR","Josephine Lake Airport","Josephine Lake, AK","United States","Alaska","02",31751,"Josephine Lake, AK",55.24361111,-132.57333333,1,
1175401,11754,"FQU","Libby Airport","Libby, MT","United States","Montana","30",31754,"Libby, MT",48.28388889,-115.49027778,1,
1175501,11755,"FQV","Volcano Bay Airport","Volcano Bay, AK","United States","Alaska","02",31755,"Volcano Bay, AK",53.81444444,-167.11944444,1,
1175601,11756,"FQW","Fort Glenn Airport","Fort Glenn, AK","United States","Alaska","02",31756,"Fort Glenn, AK",53.36666667,-167.88333333,1,
1175701,11757,"FQX","Babe Islands Airport","Babe Islands, AK","United States","Alaska","02",31757,"Babe Islands, AK",55.21027778,-132.13194444,1,
1175801,11758,"FQY","Kahli Cove Airport","Kahli Cove, AK","United States","Alaska","02",31758,"Kahli Cove, AK",55.92638889,-133.25277778,1,
1176001,11760,"FRA","Frankfurt International","Frankfurt, West Germany","West Germany","","",31760,"Frankfurt, West Germany",50.03194444,8.52777778,0,
1176002,11760,"FRA","Frankfurt International","Frankfurt, Germany","Germany","","",31760,"Frankfurt, Germany",50.03194444,8.52777778,0,
1176003,11760,"FRA","Frankfurt Main","Frankfurt, Germany","Germany","","",31760,"Frankfurt, Germany",50.03333333,8.57055556,1,
1176101,11761,"FRC","Franca Airport","Franca, Brazil","Brazil","","",31761,"Franca, Brazil",-20.55194444,-47.43750000,0,
1176102,11761,"FRC","Franca Airport","Franca, Brazil","Brazil","","",31761,"Franca, Brazil",-20.59222222,-47.38305556,1,
1176201,11762,"FRD","Friday Harbor Airport","Friday Harbor, WA","United States","Washington","53",31646,"Friday Harbor, WA",48.52638889,-123.02388889,0,
1176202,11762,"FRD","Friday Harbor Airport","Friday Harbor, WA","United States","Washington","53",31646,"Friday Harbor, WA",48.52194444,-123.02444444,1,
1176301,11763,"FRF","Rhein Main AFB","Frankfurt, West Germany","West Germany","","",31760,"Frankfurt, West Germany",50.03027778,8.58805556,0,
1176302,11763,"FRF","Rhein Main AFB","Frankfurt, Germany","Germany","","",31760,"Frankfurt, Germany",50.03027778,8.58805556,1,
1176401,11764,"FRG","Republic","East Farmingdale, NY","United States","New York","36",31764,"East Farmingdale, NY",40.72944444,-73.41500000,0,
1176402,11764,"FRG","Republic","East Farmingdale, NY","United States","New York","36",31764,"East Farmingdale, NY",40.72888889,-73.41333333,1,
1176501,11765,"FRL","Forli Airport","Forli, Italy","Italy","","",31765,"Forli, Italy",44.19527778,12.06861111,0,
1176502,11765,"FRL","Forli Airport","Forli, Italy","Italy","","",31765,"Forli, Italy",44.19472222,12.07000000,1,
1176601,11766,"FRM","Fairmont Municipal","Fairmont, MN","United States","Minnesota","27",31766,"Fairmont, MN",43.64722222,-94.42361111,0,
1176602,11766,"FRM","Fairmont Municipal","Fairmont, MN","United States","Minnesota","27",31766,"Fairmont, MN",43.64388889,-94.41555556,1,
1176701,11767,"FRO","Floro Airport","Floro, Norway","Norway","","",31767,"Floro, Norway",61.58194444,5.01444444,0,
1176702,11767,"FRO","Floro Airport","Floro, Norway","Norway","","",31767,"Floro, Norway",61.58277778,5.01861111,1,
1176801,11768,"FRP","Fresh Water Bay Airport","Fresh Water Bay, AK","United States","Alaska","02",31768,"Fresh Water Bay, AK",57.85000000,-134.98333333,1,
1176901,11769,"FRR","Front Royal-Warren County","Front Royal, VA","United States","Virginia","51",31769,"Front Royal, VA",38.91722222,-78.25388889,0,
1176902,11769,"FRR","Front Royal-Warren County","Front Royal, VA","United States","Virginia","51",31769,"Front Royal, VA",38.91750000,-78.25333333,1,
1177001,11770,"FRS","Flores Airport","Flores, Guatemala","Guatemala","","",31770,"Flores, Guatemala",16.91666667,-89.88333333,1,
1177101,11771,"FRU","Manas International","Frunze, U.S.S.R.","U.S.S.R.","","",31771,"Frunze, U.S.S.R.",43.06138889,74.47750000,0,
1177102,11771,"FRU","Manas","Bishkek, Kyrgyzstan","Kyrgyzstan","","",31771,"Bishkek, Kyrgyzstan",43.06138889,74.47750000,1,
1177201,11772,"FRW","Francistown Airport","Francistown, Botswana","Botswana","","",31772,"Francistown, Botswana",-21.16000000,27.48250000,0,
1177202,11772,"FRW","Francistown Airport","Francistown, Botswana","Botswana","","",31772,"Francistown, Botswana",-21.15972222,27.47444444,0,
1177203,11772,"FRW","Francistown Airport","Francistown, Botswana","Botswana","","",31772,"Francistown, Botswana",-21.15916667,27.46861111,1,
1177301,11773,"FRY","Eastern Slopes Regional","Fryeburg, ME","United States","Maine","23",31773,"Fryeburg, ME",43.99027778,-70.94638889,0,
1177302,11773,"FRY","Eastern Slopes Regional","Fryeburg, ME","United States","Maine","23",31773,"Fryeburg, ME",43.99111111,-70.94777778,1,
1177401,11774,"FSC","Sud Corse","Figari, France","France","","",31774,"Figari, France",41.50055556,9.09777778,0,
1177402,11774,"FSC","Figari Sud Corse","Figari, France","France","","",31774,"Figari, France",41.50055556,9.09777778,1,
1177501,11775,"FSD","Joe Foss Field","Sioux Falls, SD","United States","South Dakota","46",31775,"Sioux Falls, SD",43.57888889,-96.74083333,0,
1177502,11775,"FSD","Joe Foss Field","Sioux Falls, SD","United States","South Dakota","46",31775,"Sioux Falls, SD",43.58194444,-96.74194444,1,
1177601,11776,"FSI","Henry Post AAF","Fort Sill, OK","United States","Oklahoma","40",31776,"Fort Sill, OK",34.65000000,-98.40166667,0,
1177602,11776,"FSI","Henry Post AAF","Fort Sill, OK","United States","Oklahoma","40",31776,"Fort Sill, OK",34.64972222,-98.40222222,1,
1177701,11777,"FSK","Fort Scott Municipal","Fort Scott, KS","United States","Kansas","20",31777,"Fort Scott, KS",37.79722222,-94.76944444,0,
1177702,11777,"FSK","Fort Scott Municipal","Fort Scott, KS","United States","Kansas","20",31777,"Fort Scott, KS",37.79833333,-94.76944444,1,
1177801,11778,"FSM","Fort Smith Regional","Fort Smith, AR","United States","Arkansas","05",31778,"Fort Smith, AR",35.33666667,-94.36750000,1,
1177901,11779,"FSP","St. Pierre Airport","St. Pierre, Saint Pierre and Miquelon","Saint Pierre and Miquelon","","",31779,"St. Pierre, Saint Pierre and Miquelon",46.77083333,-56.16666667,0,
1177902,11779,"FSP","St. Pierre Airport","St. Pierre, Saint Pierre and Miquelon","Saint Pierre and Miquelon","","",31779,"St. Pierre, Saint Pierre and Miquelon",46.76305556,-56.17416667,0,
1177903,11779,"FSP","St. Pierre Airport","St. Pierre, Saint Pierre and Miquelon","Saint Pierre and Miquelon","","",31779,"St. Pierre, Saint Pierre and Miquelon",46.76250000,-56.17555556,0,
1177904,11779,"FSP","Saint Pierre","St. Pierre, Saint Pierre and Miquelon","Saint Pierre and Miquelon","","",31779,"St. Pierre, Saint Pierre and Miquelon",46.76250000,-56.17555556,1,
1178001,11780,"FST","Fort Stockton Pecos County","Ft. Stockton, TX","United States","Texas","48",31780,"Ft. Stockton, TX",30.91500000,-102.91250000,0,
1178002,11780,"FST","Fort Stockton Pecos County","Ft. Stockton, TX","United States","Texas","48",31780,"Ft. Stockton, TX",30.91527778,-102.91277778,1,
1178101,11781,"FSZ","Shizuoka Airport","Shizuoka, Japan","Japan","","",31781,"Shizuoka, Japan",34.79611111,138.18944444,1,
1178201,11782,"FTC","Fort Collins Airpark","Fort Collins, CO","United States","Colorado","08",31782,"Fort Collins, CO",40.58722222,-105.04027778,1,
1178301,11783,"FTE","El Calafate Airport","El Calafate, Argentina","Argentina","","",31783,"El Calafate, Argentina",-50.28027778,-72.05333333,0,
1178302,11783,"FTE","El Calafate Airport","El Calafate, Argentina","Argentina","","",31783,"El Calafate, Argentina",-50.28027778,-72.05305556,1,
1178401,11784,"FTG","Front Range","Denver, CO","United States","Colorado","08",30325,"Denver, CO",39.78500000,-104.54305556,0,
1178402,11784,"FTG","Front Range","Denver, CO","United States","Colorado","08",30325,"Denver, CO",39.78527778,-104.54305556,0,
1178403,11784,"FTG","Front Range","Denver, CO","United States","Colorado","08",30325,"Denver, CO",39.78416667,-104.53750000,1,
1178501,11785,"FTK","Godman AAF","Fort Knox, KY","United States","Kentucky","21",31785,"Fort Knox, KY",37.90666667,-85.97305556,0,
1178502,11785,"FTK","Godman AAF","Fort Knox, KY","United States","Kentucky","21",31785,"Fort Knox, KY",37.90722222,-85.97166667,1,
1178601,11786,"FOA","Marshall Field","Fortuna Ledge, AK","United States","Alaska","02",31722,"Fortuna Ledge, AK",61.86666667,-162.06666667,0,
1178602,11786,"FTL","Fortuna Ledge Airport","Fortuna Ledge, AK","United States","Alaska","02",31722,"Fortuna Ledge, AK",61.86833333,-162.06805556,1,
1178701,11787,"FTU","Fort Dauphin Airport","Fort Dauphin, Madagascar","Madagascar","","",31787,"Fort Dauphin, Madagascar",-25.03805556,46.95555556,0,
1178702,11787,"FTU","Marillac","Fort Dauphin, Madagascar","Madagascar","","",31787,"Fort Dauphin, Madagascar",-25.03805556,46.95555556,1,
1178801,11788,"FTV","Fort Victoria Airport","Fort Victoria, Rhodesia","Rhodesia","","",31788,"Fort Victoria, Rhodesia",-20.05416667,30.86055556,0,
1178802,11788,"FTV","Fort Victoria Airport","Fort Victoria, Zimbabwe","Zimbabwe","","",31788,"Fort Victoria, Zimbabwe",-20.05416667,30.86055556,0,
1178803,11788,"FTV","Masvingo Airport","Masvingo, Zimbabwe","Zimbabwe","","",31788,"Masvingo, Zimbabwe",-20.05416667,30.86055556,0,
1178804,11788,"MVZ","Masvingo International","Masvingo, Zimbabwe","Zimbabwe","","",31788,"Masvingo, Zimbabwe",-20.05611111,30.85888889,0,
1178805,11788,"MVZ","Masvingo International","Masvingo, Zimbabwe","Zimbabwe","","",31788,"Masvingo, Zimbabwe",-20.06222222,30.86166667,1,
1178901,11789,"FTW","Meacham Field","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.81750000,-97.35861111,0,
1178902,11789,"FTW","Fort Worth Meacham International","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.81972222,-97.36250000,0,
1178903,11789,"FTW","Fort Worth Meacham International","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.81944444,-97.36166667,0,
1178904,11789,"FTW","Fort Worth Meacham International","Dallas/Fort Worth, TX","United States","Texas","48",30194,"Dallas/Fort Worth, TX",32.81972222,-97.36250000,1,
1179001,11790,"FTY","Fulton County Airport-Brown Field","Atlanta, GA","United States","Georgia","13",30397,"Atlanta, GA (Metropolitan Area)",33.77916667,-84.52138889,1,
1179101,11791,"FUE","Fuerteventura Airport","Fuerteventura, Spain","Spain","","",31791,"Fuerteventura, Spain",28.44805556,-13.86194444,0,
1179102,11791,"FUE","Fuerteventura Airport","Fuerteventura, Spain","Spain","","",31791,"Fuerteventura, Spain",28.44805556,-13.86194444,0,
1179103,11791,"FUE","Fuerteventura Airport","Fuerteventura, Spain","Spain","","",31791,"Fuerteventura, Spain",28.45277778,-13.86388889,1,
1179201,11792,"FUJ","Fukue Airport","Fukue, Japan","Japan","","",31792,"Fukue, Japan",32.66333333,128.83194444,0,
1179202,11792,"FUJ","Fukue Airport","Fukue, Japan","Japan","","",31792,"Fukue, Japan",32.66638889,128.83277778,1,
1179301,11793,"FUK","Fukuoka Airport","Fukuoka, Japan","Japan","","",31793,"Fukuoka, Japan",33.58222222,130.45333333,0,
1179302,11793,"FUK","Fukuoka Airport","Fukuoka, Japan","Japan","","",31793,"Fukuoka, Japan",33.58583333,130.45055556,0,
1179303,11793,"FUK","Fukuoka Airport","Fukuoka, Japan","Japan","","",31793,"Fukuoka, Japan",33.58444444,130.45166667,1,
1179401,11794,"FUL","Fullerton Municipal","Fullerton, CA","United States","California","06",30297,"Anaheim, CA",33.86666667,-117.97500000,0,
1179402,11794,"FUL","Fullerton Municipal","Fullerton, CA","United States","California","06",30297,"Anaheim, CA",33.87194444,-117.97972222,1,
1179501,11795,"FUN","Funafuti International","Funafuti, Tuvalu","Tuvalu","","",31795,"Funafuti, Tuvalu",-8.52388889,179.19694444,1,
1179601,11796,"FUT","Pointe Vele","Futuna Island, Wallis and Futuna","Wallis and Futuna","","",31796,"Futuna Island, Wallis and Futuna",-14.31138889,-178.06611111,0,
1179602,11796,"FUT","Futuna","Futuna Island, Wallis and Futuna","Wallis and Futuna","","",31796,"Futuna Island, Wallis and Futuna",-14.31166667,-178.06638889,0,
1179603,11796,"FUT","Futuna Pointe Vele","Futuna Island, Wallis and Futuna","Wallis and Futuna","","",31796,"Futuna Island, Wallis and Futuna",-14.31166667,-178.06638889,1,
1179701,11797,"FVA","Osprey Lodge Airport","Osprey Lodge, AK","United States","Alaska","02",31797,"Osprey Lodge, AK",61.11638889,-155.31138889,1,
1179801,11798,"FVB","Baledogle Airport","Baledogle, Somalia","Somalia","","",31798,"Baledogle, Somalia",2.68333333,44.78333333,0,
1179802,11798,"FVB","Baledogle Airport","Baledogle, Somalia","Somalia","","",31798,"Baledogle, Somalia",2.67083333,44.79305556,1,
1179901,11799,"FVC","Baikonour Airport","Baikonour, Kazakhstan","Kazakhstan","","",31799,"Baikonour, Kazakhstan",45.92027778,63.34222222,0,
1179902,11799,"FVC","Baikonour Airport","Baikonour, Kazakhstan","Kazakhstan","","",31799,"Baikonour, Kazakhstan",45.92027778,63.34222222,1,
1180001,11800,"FVD","Sonora Municipal","Sonora, TX","United States","Texas","48",31800,"Sonora, TX",30.58583333,-100.64861111,0,
1180002,11800,"FVD","Sonora Municipal","Sonora, TX","United States","Texas","48",31800,"Sonora, TX",30.58555556,-100.64861111,1,
1180101,11801,"FVE","Fallbrook Community Airpark","Fallbrook, CA","United States","California","06",31801,"Fallbrook, CA",33.35416667,-117.25083333,1,
1180201,11802,"FVF","Hagadera","Dadaab, Kenya","Kenya","","",31802,"Dadaab, Kenya",0.05972222,40.31583333,1,
1180301,11803,"FVG","Wickenburg Municipal","Wickenburg, AZ","United States","Arizona","04",31803,"Wickenburg, AZ",33.96972222,-112.79638889,0,
1180302,11803,"FVG","Wickenburg Municipal","Wickenburg, AZ","United States","Arizona","04",31803,"Wickenburg, AZ",33.97055556,-112.79527778,0,
1180303,11803,"FVG","Wickenburg Municipal","Wickenburg, AZ","United States","Arizona","04",31803,"Wickenburg, AZ",33.97055556,-112.79500000,1,
1180401,11804,"FVH","Othello Municipal","Othello, WA","United States","Washington","53",31804,"Othello, WA",46.79500000,-119.08027778,0,
1180402,11804,"FVH","Othello Municipal","Othello, WA","United States","Washington","53",31804,"Othello, WA",46.79472222,-119.07916667,0,
1180403,11804,"FVH","Othello Municipal","Othello, WA","United States","Washington","53",31804,"Othello, WA",46.79416667,-119.08000000,1,
